   1.06382143      -4.72114235E-03   1.14265323       1.91017985E-03   6.64572194E-02
   1.06369042      -8.36077332E-03   1.14266920      -1.10147893E-03   6.59728199E-02
   1.06348741      -1.19228065E-02   1.14256597      -4.05278802E-03   6.54700249E-02
   1.06321406      -1.53989494E-02   1.14234602      -6.93664700E-03   6.49464503E-02
   1.06287217      -1.87809467E-02   1.14201224      -9.74608958E-03   6.43995628E-02
   1.06246352      -2.20604837E-02   1.14156747      -1.24742612E-02   6.38267025E-02
   1.06199038      -2.52292380E-02   1.14101541      -1.51143670E-02   6.32251129E-02
   1.06145513      -2.82788612E-02   1.14035964      -1.76597387E-02   6.25920072E-02
   1.06086016      -3.12010795E-02   1.13960421      -2.01038942E-02   6.19246289E-02
   1.06020796      -3.39875743E-02   1.13875306      -2.24404633E-02   6.12202995E-02
   1.05950153      -3.66300680E-02   1.13781059      -2.46632472E-02   6.04764409E-02
   1.05874372      -3.91204618E-02   1.13678157      -2.67663263E-02   5.96907064E-02
   1.05793774      -4.14506160E-02   1.13567090      -2.87438743E-02   5.88609613E-02
   1.05708683      -4.36126553E-02   1.13448358      -3.05904113E-02   5.79854175E-02
   1.05619442      -4.55988459E-02   1.13322520      -3.23007032E-02   5.70626706E-02
   1.05526412      -4.74016368E-02   1.13190126      -3.38698067E-02   5.60917370E-02
   1.05429959      -4.90137450E-02   1.13051748      -3.52930352E-02   5.50722256E-02
   1.05330479      -5.04282787E-02   1.12907982      -3.65661681E-02   5.40043265E-02
   1.05228376      -5.16387671E-02   1.12759411      -3.76853645E-02   5.28889000E-02
   1.05124068      -5.26392162E-02   1.12606692      -3.86472382E-02   5.17275855E-02
   1.05017960      -5.34241721E-02   1.12450457      -3.94488573E-02   5.05228043E-02
   1.04910505      -5.39887957E-02   1.12291336      -4.00877818E-02   4.92778793E-02
   1.04802144      -5.43289892E-02   1.12129974      -4.05621901E-02   4.79970202E-02
   1.04693341      -5.44415638E-02   1.11967063      -4.08708863E-02   4.66854274E-02
   1.04584539      -5.43241613E-02   1.11803234      -4.10132818E-02   4.53492738E-02
   1.04476202      -5.39754480E-02   1.11639190      -4.09894995E-02   4.39957306E-02
   1.04368794      -5.33951111E-02   1.11475563      -4.08003144E-02   4.26329151E-02
   1.04262769      -5.25840484E-02   1.11313009      -4.04472873E-02   4.12698910E-02
   1.04158604      -5.15444204E-02   1.11152184      -3.99327874E-02   3.99165973E-02
   1.04056740      -5.02797030E-02   1.10993743      -3.92599851E-02   3.85837778E-02
   1.03957629      -4.87947427E-02   1.10838294      -3.84328552E-02   3.72828469E-02
   1.03861701      -4.70957831E-02   1.10686469      -3.74561995E-02   3.60257663E-02
   1.03769386      -4.51905020E-02   1.10538840      -3.63356359E-02   3.48248594E-02
   1.03681076      -4.30881083E-02   1.10395956      -3.50776538E-02   3.36926840E-02
   1.03597152      -4.07992303E-02   1.10258365      -3.36895287E-02   3.26417685E-02
   1.03517985      -3.83358002E-02   1.10126591      -3.21792364E-02   3.16843987E-02
   1.03443909      -3.57112586E-02   1.10001087      -3.05555854E-02   3.08324471E-02
   1.03375232      -3.29403132E-02   1.09882283      -2.88280658E-02   3.00970878E-02
   1.03312230      -3.00388765E-02   1.09770584      -2.70067882E-02   2.94885635E-02
   1.03255153      -2.70239264E-02   1.09666359      -2.51024459E-02   2.90159993E-02
   1.03204203      -2.39133984E-02   1.09569860      -2.31262166E-02   2.86871698E-02
   1.03159547      -2.07259804E-02   1.09481418      -2.10896563E-02   2.85083223E-02
   1.03121328      -1.74809471E-02   1.09401226      -1.90046355E-02   2.84840353E-02
   1.03089643      -1.41980425E-02   1.09329426      -1.68832801E-02   2.86171157E-02
   1.03064549      -1.08972117E-02   1.09266174      -1.47377886E-02   2.89084911E-02
   1.03046060      -7.59845227E-03   1.09211552      -1.25804208E-02   2.93572173E-02
