4.000000000000000000e+00,1.784960031509399414e-01,1.809920072555541992e-01,1.783040016889572144e-01,1.792639940977096558e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.778240054845809937e-01,1.771840006113052368e-01,1.777600049972534180e-01,1.770880073308944702e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.763519942760467529e-01,1.769919991493225098e-01,1.753280013799667358e-01,1.783359944820404053e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.772799938917160034e-01,1.787839978933334351e-01,1.769919991493225098e-01,1.800319999456405640e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.760960072278976440e-01,1.763840019702911377e-01,1.764480024576187134e-01,1.781120002269744873e-01,0.000000000000000000e+00
6.000000000000000000e+00,2.045439928770065308e-01,1.761599928140640259e-01,1.758400052785873413e-01,1.773120015859603882e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.771519929170608521e-01,1.805119961500167847e-01,1.802880018949508667e-01,1.772480010986328125e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.796479970216751099e-01,1.770880073308944702e-01,2.072319984436035156e-01,1.771200001239776611e-01,0.000000000000000000e+00
7.000000000000000000e+00,1.770240068435668945e-01,1.757760047912597656e-01,1.772480010986328125e-01,1.764159947633743286e-01,0.000000000000000000e+00
8.000000000000000000e+00,1.768639981746673584e-01,1.765439957380294800e-01,1.795839965343475342e-01,1.773760020732879639e-01,0.000000000000000000e+00
8.000000000000000000e+00,1.827840059995651245e-01,1.785919964313507080e-01,1.766400039196014404e-01,1.790719926357269287e-01,0.000000000000000000e+00
9.000000000000000000e+00,1.814399957656860352e-01,1.765120029449462891e-01,1.776960045099258423e-01,1.773120015859603882e-01,0.000000000000000000e+00
9.000000000000000000e+00,1.978880017995834351e-01,1.765120029449462891e-01,1.784320026636123657e-01,1.774079948663711548e-01,0.000000000000000000e+00
1.000000000000000000e+01,1.771519929170608521e-01,2.006399929523468018e-01,1.832959949970245361e-01,1.785600036382675171e-01,0.000000000000000000e+00
1.100000000000000000e+01,1.780800074338912964e-01,1.791359931230545044e-01,1.888639926910400391e-01,1.764480024576187134e-01,0.000000000000000000e+00
1.200000000000000000e+01,1.768320053815841675e-01,1.775999963283538818e-01,1.790080070495605469e-01,1.816000044345855713e-01,0.000000000000000000e+00
1.300000000000000000e+01,1.777919977903366089e-01,1.775359958410263062e-01,1.766079962253570557e-01,1.790399998426437378e-01,0.000000000000000000e+00
1.300000000000000000e+01,1.822080016136169434e-01,1.769279986619949341e-01,1.819519996643066406e-01,1.778559982776641846e-01,0.000000000000000000e+00
1.400000000000000000e+01,1.776320040225982666e-01,1.797119975090026855e-01,1.789119988679885864e-01,1.834879964590072632e-01,0.000000000000000000e+00
1.600000000000000000e+01,1.774079948663711548e-01,1.778880059719085693e-01,1.773760020732879639e-01,1.774719953536987305e-01,0.000000000000000000e+00
1.700000000000000000e+01,1.772159934043884277e-01,1.768320053815841675e-01,1.783040016889572144e-01,1.819519996643066406e-01,0.000000000000000000e+00
1.800000000000000000e+01,1.766719967126846313e-01,1.781760007143020630e-01,1.894720047712326050e-01,1.781120002269744873e-01,0.000000000000000000e+00
1.900000000000000000e+01,1.786240041255950928e-01,1.786240041255950928e-01,1.794559955596923828e-01,1.776960045099258423e-01,0.000000000000000000e+00
2.100000000000000000e+01,1.766079962253570557e-01,1.769600063562393188e-01,1.762879937887191772e-01,1.767999976873397827e-01,0.000000000000000000e+00
2.200000000000000000e+01,1.798080056905746460e-01,1.820479929447174072e-01,1.790080070495605469e-01,1.799039989709854126e-01,0.000000000000000000e+00
2.400000000000000000e+01,1.791999936103820801e-01,1.781760007143020630e-01,1.800960004329681396e-01,1.775999963283538818e-01,0.000000000000000000e+00
2.600000000000000000e+01,1.762239933013916016e-01,1.791359931230545044e-01,1.785919964313507080e-01,1.779839992523193359e-01,0.000000000000000000e+00
2.800000000000000000e+01,1.769919991493225098e-01,1.807360053062438965e-01,1.812800019979476929e-01,1.769600063562393188e-01,0.000000000000000000e+00
3.000000000000000000e+01,1.810880005359649658e-01,1.781120002269744873e-01,1.774719953536987305e-01,1.786240041255950928e-01,0.000000000000000000e+00
3.200000000000000000e+01,1.775359958410263062e-01,1.921280026435852051e-01,1.780160069465637207e-01,1.771840006113052368e-01,0.000000000000000000e+00
3.400000000000000000e+01,1.795520037412643433e-01,1.785919964313507080e-01,1.784320026636123657e-01,1.774400025606155396e-01,0.000000000000000000e+00
3.600000000000000000e+01,1.773120015859603882e-01,1.802559942007064819e-01,1.827840059995651245e-01,1.799360066652297974e-01,0.000000000000000000e+00
3.900000000000000000e+01,1.808000057935714722e-01,1.777600049972534180e-01,1.786559969186782837e-01,1.767999976873397827e-01,0.000000000000000000e+00
4.200000000000000000e+01,1.779839992523193359e-01,1.793919950723648071e-01,1.802880018949508667e-01,1.769919991493225098e-01,0.000000000000000000e+00
4.500000000000000000e+01,1.772480010986328125e-01,1.770880073308944702e-01,1.786559969186782837e-01,1.843840032815933228e-01,0.000000000000000000e+00
4.800000000000000000e+01,1.836799979209899902e-01,1.778240054845809937e-01,1.777279973030090332e-01,1.775040030479431152e-01,0.000000000000000000e+00
5.200000000000000000e+01,1.795520037412643433e-01,1.781120002269744873e-01,1.776639968156814575e-01,1.791999936103820801e-01,0.000000000000000000e+00
5.600000000000000000e+01,1.784320026636123657e-01,1.773760020732879639e-01,1.775680035352706909e-01,1.780800074338912964e-01,0.000000000000000000e+00
6.000000000000000000e+01,1.778880059719085693e-01,1.776960045099258423e-01,1.813119947910308838e-01,1.782079935073852539e-01,0.000000000000000000e+00
6.400000000000000000e+01,1.779520064592361450e-01,1.789759993553161621e-01,1.764799952507019043e-01,1.770880073308944702e-01,0.000000000000000000e+00
6.900000000000000000e+01,1.783999949693679810e-01,1.789119988679885864e-01,1.790399998426437378e-01,1.858559995889663696e-01,0.000000000000000000e+00
7.400000000000000000e+01,1.788160055875778198e-01,1.784320026636123657e-01,1.783999949693679810e-01,1.804160028696060181e-01,0.000000000000000000e+00
7.900000000000000000e+01,1.815039962530136108e-01,1.789119988679885864e-01,1.780479997396469116e-01,1.782079935073852539e-01,0.000000000000000000e+00
8.500000000000000000e+01,1.789759993553161621e-01,1.796479970216751099e-01,1.814080029726028442e-01,1.785600036382675171e-01,0.000000000000000000e+00
9.100000000000000000e+01,1.811199933290481567e-01,1.928959935903549194e-01,1.782079935073852539e-01,1.780800074338912964e-01,0.000000000000000000e+00
9.700000000000000000e+01,1.795199960470199585e-01,1.789119988679885864e-01,1.794559955596923828e-01,1.834560036659240723e-01,0.000000000000000000e+00
1.040000000000000000e+02,1.786880046129226685e-01,1.807679980993270874e-01,1.798720061779022217e-01,1.794240027666091919e-01,0.000000000000000000e+00
1.120000000000000000e+02,1.790080070495605469e-01,1.869760006666183472e-01,1.802240014076232910e-01,1.794240027666091919e-01,0.000000000000000000e+00
1.200000000000000000e+02,1.825920045375823975e-01,1.801279932260513306e-01,1.802559942007064819e-01,1.794240027666091919e-01,0.000000000000000000e+00
1.280000000000000000e+02,1.849920004606246948e-01,1.840640008449554443e-01,1.787520051002502441e-01,1.803520023822784424e-01,0.000000000000000000e+00
1.380000000000000000e+02,1.809920072555541992e-01,1.814399957656860352e-01,1.816319972276687622e-01,1.801279932260513306e-01,0.000000000000000000e+00
1.480000000000000000e+02,1.791040003299713135e-01,1.852159947156906128e-01,1.813759952783584595e-01,1.797119975090026855e-01,0.000000000000000000e+00
1.580000000000000000e+02,1.818239986896514893e-01,1.824319958686828613e-01,1.806080043315887451e-01,1.810880005359649658e-01,0.000000000000000000e+00
1.700000000000000000e+02,1.821119934320449829e-01,1.809280067682266235e-01,1.814080029726028442e-01,1.833920031785964966e-01,0.000000000000000000e+00
1.820000000000000000e+02,1.809920072555541992e-01,1.821759939193725586e-01,1.825599968433380127e-01,1.826239973306655884e-01,0.000000000000000000e+00
1.950000000000000000e+02,1.832000017166137695e-01,1.846079975366592407e-01,1.823679953813552856e-01,1.821440011262893677e-01,0.000000000000000000e+00
2.090000000000000000e+02,1.849279999732971191e-01,1.830080002546310425e-01,1.904959976673126221e-01,1.839679926633834839e-01,0.000000000000000000e+00
2.240000000000000000e+02,1.823360025882720947e-01,1.837120056152343750e-01,1.830399930477142334e-01,1.826879978179931641e-01,0.000000000000000000e+00
2.400000000000000000e+02,1.846719980239868164e-01,1.855040043592453003e-01,1.859840005636215210e-01,1.838400065898895264e-01,0.000000000000000000e+00
2.580000000000000000e+02,2.055040001869201660e-01,1.855359971523284912e-01,1.849920004606246948e-01,1.879040002822875977e-01,0.000000000000000000e+00
2.760000000000000000e+02,1.917439997196197510e-01,1.847359985113143921e-01,1.838719993829727173e-01,1.844480037689208984e-01,0.000000000000000000e+00
2.960000000000000000e+02,1.856960058212280273e-01,1.854400038719177246e-01,1.891839951276779175e-01,1.944639980792999268e-01,0.000000000000000000e+00
3.180000000000000000e+02,1.863999962806701660e-01,1.840319931507110596e-01,1.855680048465728760e-01,1.849599927663803101e-01,0.000000000000000000e+00
3.400000000000000000e+02,1.862719953060150146e-01,1.881279945373535156e-01,1.890240013599395752e-01,1.852799952030181885e-01,0.000000000000000000e+00
3.650000000000000000e+02,1.973119974136352539e-01,1.866559982299804688e-01,1.874240040779113770e-01,1.859840005636215210e-01,0.000000000000000000e+00
3.910000000000000000e+02,1.858559995889663696e-01,1.857600063085556030e-01,1.858240067958831787e-01,1.880639940500259399e-01,0.000000000000000000e+00
4.190000000000000000e+02,1.850560009479522705e-01,2.016959935426712036e-01,1.862400025129318237e-01,1.863999962806701660e-01,0.000000000000000000e+00
4.500000000000000000e+02,1.899839937686920166e-01,1.879999935626983643e-01,1.884800046682357788e-01,1.855680048465728760e-01,0.000000000000000000e+00
4.820000000000000000e+02,1.926400065422058105e-01,1.861120015382766724e-01,1.861120015382766724e-01,1.868800073862075806e-01,0.000000000000000000e+00
5.170000000000000000e+02,1.856639981269836426e-01,1.866240054368972778e-01,1.856639981269836426e-01,1.865600049495697021e-01,0.000000000000000000e+00
5.540000000000000000e+02,1.868479996919631958e-01,1.884479969739913940e-01,1.882880032062530518e-01,1.911360025405883789e-01,0.000000000000000000e+00
5.940000000000000000e+02,1.876800060272216797e-01,1.869120001792907715e-01,1.889919936656951904e-01,1.928000003099441528e-01,0.000000000000000000e+00
6.360000000000000000e+02,1.884160041809082031e-01,1.834560036659240723e-01,1.850560009479522705e-01,1.845760047435760498e-01,0.000000000000000000e+00
6.820000000000000000e+02,1.873279958963394165e-01,1.861120015382766724e-01,2.099519968032836914e-01,1.871359944343566895e-01,0.000000000000000000e+00
7.310000000000000000e+02,1.869439929723739624e-01,1.895360052585601807e-01,1.902720034122467041e-01,1.865919977426528931e-01,0.000000000000000000e+00
7.840000000000000000e+02,1.854719966650009155e-01,1.867520064115524292e-01,2.005439996719360352e-01,1.849279999732971191e-01,0.000000000000000000e+00
8.400000000000000000e+02,1.863680034875869751e-01,1.882240027189254761e-01,1.937279999256134033e-01,1.862079948186874390e-01,0.000000000000000000e+00
9.010000000000000000e+02,1.966080069541931152e-01,1.863359957933425903e-01,1.949439942836761475e-01,1.893759965896606445e-01,0.000000000000000000e+00
9.650000000000000000e+02,1.967999935150146484e-01,1.945600062608718872e-01,1.935040056705474854e-01,1.937920004129409790e-01,0.000000000000000000e+00
1.035000000000000000e+03,1.949439942836761475e-01,1.952639967203140259e-01,1.952320039272308350e-01,1.945600062608718872e-01,0.000000000000000000e+00
1.109000000000000000e+03,1.945600062608718872e-01,1.952320039272308350e-01,1.929599940776824951e-01,1.914879977703094482e-01,0.000000000000000000e+00
1.189000000000000000e+03,1.969600021839141846e-01,1.942400038242340088e-01,1.980160027742385864e-01,1.945919990539550781e-01,0.000000000000000000e+00
1.275000000000000000e+03,1.976000070571899414e-01,1.937920004129409790e-01,1.943999975919723511e-01,1.903679966926574707e-01,0.000000000000000000e+00
1.366000000000000000e+03,1.950719952583312988e-01,2.170879989862442017e-01,1.943040043115615845e-01,1.978559941053390503e-01,0.000000000000000000e+00
1.464000000000000000e+03,1.958079934120178223e-01,1.928319931030273438e-01,1.923200041055679321e-01,1.953919976949691772e-01,0.000000000000000000e+00
1.570000000000000000e+03,1.948799937963485718e-01,1.912959963083267212e-01,1.946880072355270386e-01,1.947519928216934204e-01,0.000000000000000000e+00
1.683000000000000000e+03,1.933439970016479492e-01,1.941439956426620483e-01,1.941760033369064331e-01,1.973759979009628296e-01,0.000000000000000000e+00
1.804000000000000000e+03,1.949760019779205322e-01,1.954559981822967529e-01,1.974399983882904053e-01,1.944320052862167358e-01,0.000000000000000000e+00
1.933000000000000000e+03,1.946240067481994629e-01,1.968960016965866089e-01,1.978240013122558594e-01,1.961919963359832764e-01,0.000000000000000000e+00
2.072000000000000000e+03,2.039680033922195435e-01,1.954559981822967529e-01,2.100480049848556519e-01,1.918720006942749023e-01,0.000000000000000000e+00
2.221000000000000000e+03,1.988800019025802612e-01,2.010560035705566406e-01,2.024639993906021118e-01,2.030079960823059082e-01,0.000000000000000000e+00
2.381000000000000000e+03,1.945600062608718872e-01,2.036799937486648560e-01,2.293120026588439941e-01,2.047680020332336426e-01,0.000000000000000000e+00
2.552000000000000000e+03,2.155520021915435791e-01,2.340479940176010132e-01,1.985920071601867676e-01,2.122880071401596069e-01,0.000000000000000000e+00
2.736000000000000000e+03,2.497600018978118896e-01,2.133439928293228149e-01,2.148800045251846313e-01,2.116159945726394653e-01,0.000000000000000000e+00
2.933000000000000000e+03,1.982080042362213135e-01,2.216320037841796875e-01,2.120639979839324951e-01,2.218880057334899902e-01,0.000000000000000000e+00
3.144000000000000000e+03,2.188799977302551270e-01,2.206719964742660522e-01,2.218240052461624146e-01,2.252479940652847290e-01,0.000000000000000000e+00
3.370000000000000000e+03,2.129279971122741699e-01,2.204159945249557495e-01,2.218880057334899902e-01,2.207359969615936279e-01,0.000000000000000000e+00
3.612000000000000000e+03,2.206400036811828613e-01,2.280000001192092896e-01,2.185920029878616333e-01,2.214079946279525757e-01,0.000000000000000000e+00
3.872000000000000000e+03,2.226559966802597046e-01,2.375040054321289062e-01,2.214719951152801514e-01,2.208960056304931641e-01,0.000000000000000000e+00
4.150000000000000000e+03,2.187200039625167847e-01,2.247039973735809326e-01,2.218559980392456055e-01,2.257599979639053345e-01,0.000000000000000000e+00
4.448000000000000000e+03,2.197760045528411865e-01,2.199999988079071045e-01,2.178239971399307251e-01,2.217919975519180298e-01,0.000000000000000000e+00
4.768000000000000000e+03,2.185599952936172485e-01,2.190719991922378540e-01,2.192319929599761963e-01,2.215040028095245361e-01,0.000000000000000000e+00
5.111000000000000000e+03,2.240960001945495605e-01,2.208320051431655884e-01,2.201920002698898315e-01,2.186879962682723999e-01,0.000000000000000000e+00
5.478000000000000000e+03,2.333119958639144897e-01,2.263679951429367065e-01,2.249280065298080444e-01,2.258879989385604858e-01,0.000000000000000000e+00
5.872000000000000000e+03,2.341759949922561646e-01,2.340479940176010132e-01,2.341440021991729736e-01,2.337920069694519043e-01,0.000000000000000000e+00
6.294000000000000000e+03,2.354560047388076782e-01,2.354879975318908691e-01,2.361599951982498169e-01,2.372480034828186035e-01,0.000000000000000000e+00
6.747000000000000000e+03,2.425920069217681885e-01,2.374400049448013306e-01,2.498240023851394653e-01,2.363840043544769287e-01,0.000000000000000000e+00
7.232000000000000000e+03,2.476480007171630859e-01,2.469120025634765625e-01,2.463040053844451904e-01,2.478719949722290039e-01,0.000000000000000000e+00
7.752000000000000000e+03,2.622399926185607910e-01,2.477760016918182373e-01,2.485439926385879517e-01,2.489279955625534058e-01,0.000000000000000000e+00
8.309000000000000000e+03,2.573440074920654297e-01,2.554880082607269287e-01,2.552640140056610107e-01,2.537919878959655762e-01,0.000000000000000000e+00
8.907000000000000000e+03,2.711359858512878418e-01,2.648319900035858154e-01,2.568320035934448242e-01,2.659519910812377930e-01,0.000000000000000000e+00
9.547000000000000000e+03,2.601279914379119873e-01,2.675200104713439941e-01,2.591679990291595459e-01,2.592000067234039307e-01,0.000000000000000000e+00
1.023400000000000000e+04,2.721279859542846680e-01,2.711359858512878418e-01,2.695359885692596436e-01,2.702080011367797852e-01,0.000000000000000000e+00
1.096900000000000000e+04,3.057920038700103760e-01,3.051519989967346191e-01,3.061119914054870605e-01,3.021439909934997559e-01,0.000000000000000000e+00
1.175800000000000000e+04,3.065600097179412842e-01,3.041279911994934082e-01,3.054080009460449219e-01,3.096320033073425293e-01,0.000000000000000000e+00
1.260300000000000000e+04,3.242880105972290039e-01,3.227519989013671875e-01,3.234240114688873291e-01,3.222720026969909668e-01,0.000000000000000000e+00
1.350900000000000000e+04,3.276480138301849365e-01,3.292480111122131348e-01,3.292160034179687500e-01,3.346880078315734863e-01,0.000000000000000000e+00
1.448100000000000000e+04,3.402560055255889893e-01,3.337920010089874268e-01,3.366400003433227539e-01,3.356159925460815430e-01,0.000000000000000000e+00
1.552200000000000000e+04,3.598400056362152100e-01,3.656960129737854004e-01,3.670400083065032959e-01,3.639039993286132812e-01,0.000000000000000000e+00
1.663800000000000000e+04,3.668799996376037598e-01,3.668799996376037598e-01,3.672640025615692139e-01,3.676159977912902832e-01,0.000000000000000000e+00
1.783400000000000000e+04,3.753919899463653564e-01,3.914560079574584961e-01,3.829759955406188965e-01,3.902719914913177490e-01,0.000000000000000000e+00
1.911600000000000000e+04,3.992959856986999512e-01,4.063040018081665039e-01,3.975679874420166016e-01,3.983359932899475098e-01,0.000000000000000000e+00
2.049000000000000000e+04,4.209919869899749756e-01,4.233599901199340820e-01,4.221760034561157227e-01,4.223999977111816406e-01,0.000000000000000000e+00
2.196300000000000000e+04,4.661439955234527588e-01,4.644800126552581787e-01,4.745280146598815918e-01,4.720959961414337158e-01,0.000000000000000000e+00
2.354200000000000000e+04,4.785279929637908936e-01,4.852159917354583740e-01,4.762560129165649414e-01,4.808320105075836182e-01,0.000000000000000000e+00
2.523500000000000000e+04,5.046399831771850586e-01,4.990400075912475586e-01,5.063679814338684082e-01,4.968000054359436035e-01,0.000000000000000000e+00
2.704900000000000000e+04,5.377920269966125488e-01,5.335040092468261719e-01,5.291200280189514160e-01,5.193279981613159180e-01,0.000000000000000000e+00
2.899400000000000000e+04,5.440000295639038086e-01,5.486080050468444824e-01,5.419840216636657715e-01,5.487679839134216309e-01,0.000000000000000000e+00
3.107800000000000000e+04,6.059520244598388672e-01,5.983039736747741699e-01,5.982400178909301758e-01,6.003839969635009766e-01,0.000000000000000000e+00
3.331200000000000000e+04,6.231999993324279785e-01,6.201599836349487305e-01,6.338559985160827637e-01,6.322559714317321777e-01,0.000000000000000000e+00
3.570700000000000000e+04,6.520640254020690918e-01,6.505920290946960449e-01,6.496639847755432129e-01,6.505920290946960449e-01,0.000000000000000000e+00
3.827400000000000000e+04,6.871359944343566895e-01,6.866239905357360840e-01,6.925439834594726562e-01,6.852160096168518066e-01,0.000000000000000000e+00
4.102600000000000000e+04,7.385600209236145020e-01,7.366399765014648438e-01,7.363839745521545410e-01,7.316799759864807129e-01,0.000000000000000000e+00
4.397600000000000000e+04,7.817919850349426270e-01,7.832319736480712891e-01,7.804160118103027344e-01,7.719359993934631348e-01,0.000000000000000000e+00
4.713700000000000000e+04,8.279680013656616211e-01,8.263040184974670410e-01,8.319680094718933105e-01,8.241599798202514648e-01,0.000000000000000000e+00
5.052600000000000000e+04,8.877760171890258789e-01,8.593279719352722168e-01,8.774399757385253906e-01,8.649280071258544922e-01,0.000000000000000000e+00
5.415800000000000000e+04,9.413120150566101074e-01,9.317119717597961426e-01,9.310719966888427734e-01,9.351680278778076172e-01,0.000000000000000000e+00
5.805200000000000000e+04,9.913280010223388672e-01,9.810559749603271484e-01,9.819200038909912109e-01,9.814720153808593750e-01,0.000000000000000000e+00
6.222500000000000000e+04,1.058912038803100586e+00,1.062463998794555664e+00,1.067808032035827637e+00,1.069535970687866211e+00,0.000000000000000000e+00
6.669900000000000000e+04,1.111520051956176758e+00,1.104768037796020508e+00,1.126271963119506836e+00,1.123072028160095215e+00,0.000000000000000000e+00
7.149400000000000000e+04,1.189599990844726562e+00,1.181439995765686035e+00,1.182656049728393555e+00,1.181632041931152344e+00,0.000000000000000000e+00
7.663400000000000000e+04,1.284672021865844727e+00,1.284096002578735352e+00,1.277824044227600098e+00,1.279360055923461914e+00,0.000000000000000000e+00
8.214300000000000000e+04,1.376255989074707031e+00,1.362112045288085938e+00,1.367071986198425293e+00,1.368831992149353027e+00,0.000000000000000000e+00
8.804800000000000000e+04,1.444640040397644043e+00,1.438400030136108398e+00,1.437312006950378418e+00,1.440415978431701660e+00,0.000000000000000000e+00
9.437800000000000000e+04,1.559808015823364258e+00,1.551552057266235352e+00,1.546751976013183594e+00,1.556735992431640625e+00,0.000000000000000000e+00
1.011630000000000000e+05,1.634752035140991211e+00,1.629760026931762695e+00,1.636512041091918945e+00,1.643712043762207031e+00,0.000000000000000000e+00
1.084360000000000000e+05,1.747519969940185547e+00,1.751135945320129395e+00,1.753535985946655273e+00,1.756064057350158691e+00,0.000000000000000000e+00
1.162320000000000000e+05,1.861248016357421875e+00,1.864063978195190430e+00,1.863584041595458984e+00,1.847936034202575684e+00,0.000000000000000000e+00
1.245880000000000000e+05,2.004447937011718750e+00,1.996767997741699219e+00,1.999456048011779785e+00,1.990784049034118652e+00,0.000000000000000000e+00
1.335450000000000000e+05,2.133375883102416992e+00,2.143968105316162109e+00,2.134912014007568359e+00,2.138880014419555664e+00,0.000000000000000000e+00
1.431450000000000000e+05,2.270431995391845703e+00,2.280224084854125977e+00,2.273407936096191406e+00,2.275487899780273438e+00,0.000000000000000000e+00
1.534360000000000000e+05,2.404256105422973633e+00,2.409759998321533203e+00,2.404704093933105469e+00,2.415679931640625000e+00,0.000000000000000000e+00
1.644670000000000000e+05,2.603967905044555664e+00,2.602144002914428711e+00,2.609152078628540039e+00,2.613183975219726562e+00,0.000000000000000000e+00
1.762910000000000000e+05,2.796256065368652344e+00,2.785856008529663086e+00,2.783999919891357422e+00,2.794496059417724609e+00,0.000000000000000000e+00
1.889650000000000000e+05,2.989248037338256836e+00,2.979520082473754883e+00,2.974463939666748047e+00,2.978784084320068359e+00,0.000000000000000000e+00
2.025500000000000000e+05,3.175487995147705078e+00,3.173343896865844727e+00,3.162559986114501953e+00,3.176896095275878906e+00,0.000000000000000000e+00
2.171110000000000000e+05,3.395456075668334961e+00,3.400831937789916992e+00,3.400863885879516602e+00,3.396928071975708008e+00,0.000000000000000000e+00
2.327200000000000000e+05,3.593312025070190430e+00,3.593663930892944336e+00,3.586879968643188477e+00,3.583008050918579102e+00,0.000000000000000000e+00
2.494500000000000000e+05,3.868544101715087891e+00,3.866624116897583008e+00,3.874815940856933594e+00,3.885727882385253906e+00,0.000000000000000000e+00
2.673840000000000000e+05,4.109951972961425781e+00,4.092319965362548828e+00,4.111743927001953125e+00,4.108384132385253906e+00,0.000000000000000000e+00
2.866060000000000000e+05,4.408288002014160156e+00,4.455776214599609375e+00,4.402719974517822266e+00,4.401216030120849609e+00,0.000000000000000000e+00
3.072110000000000000e+05,4.722655773162841797e+00,4.726016044616699219e+00,4.720928192138671875e+00,4.728672027587890625e+00,0.000000000000000000e+00
3.292970000000000000e+05,5.065855979919433594e+00,5.061696052551269531e+00,5.066239833831787109e+00,5.055712223052978516e+00,0.000000000000000000e+00
3.529700000000000000e+05,5.419295787811279297e+00,5.409920215606689453e+00,5.423327922821044922e+00,5.417024135589599609e+00,0.000000000000000000e+00
3.783460000000000000e+05,5.781760215759277344e+00,5.786047935485839844e+00,5.791391849517822266e+00,5.776576042175292969e+00,0.000000000000000000e+00
4.055460000000000000e+05,6.219327926635742188e+00,6.215136051177978516e+00,6.202112197875976562e+00,6.247104167938232422e+00,0.000000000000000000e+00
4.347010000000000000e+05,6.643648147583007812e+00,6.642047882080078125e+00,6.635200023651123047e+00,6.646592140197753906e+00,0.000000000000000000e+00
4.659520000000000000e+05,7.044544219970703125e+00,7.044384002685546875e+00,7.071455955505371094e+00,7.056287765502929688e+00,0.000000000000000000e+00
4.994500000000000000e+05,7.601823806762695312e+00,7.619711875915527344e+00,7.603231906890869141e+00,7.591551780700683594e+00,0.000000000000000000e+00
5.353560000000000000e+05,8.134495735168457031e+00,8.115263938903808594e+00,8.124511718750000000e+00,8.135552406311035156e+00,0.000000000000000000e+00
5.738440000000000000e+05,8.695648193359375000e+00,8.696224212646484375e+00,8.699263572692871094e+00,8.682815551757812500e+00,0.000000000000000000e+00
6.150980000000000000e+05,9.323904037475585938e+00,9.343008041381835938e+00,9.327775955200195312e+00,9.317407608032226562e+00,0.000000000000000000e+00
6.593180000000000000e+05,9.962656021118164062e+00,9.970239639282226562e+00,9.970047950744628906e+00,9.960543632507324219e+00,0.000000000000000000e+00
