0.000000000000000000e+00 6.516300000000000425e-01 -8.225400000000000766e-03
9.096026176984122591e-06 6.517931889092695164e-01 -8.233186957766810282e-03
1.717630126457430836e-05 6.520049386492983157e-01 -8.220825251693448382e-03
2.488715319793247981e-05 6.523646836860557130e-01 -8.197110348327122861e-03
3.352320152496246611e-05 6.529321211236837064e-01 -8.180630413422268141e-03
4.256271901181896605e-05 6.536666496937896254e-01 -8.172992520767360242e-03
4.989262166073047110e-05 6.546463779615175893e-01 -8.136220580659511356e-03
5.919889810855558110e-05 6.561633622260546472e-01 -8.132915387424619405e-03
6.862583757357940963e-05 6.579002416762534944e-01 -8.133012458246706433e-03
7.808955260213245990e-05 6.598509222624372450e-01 -8.131947174750858362e-03
8.758371626814975017e-05 6.620257628575347830e-01 -8.126594213054115154e-03
9.705503132072281478e-05 6.644401551851040200e-01 -8.117147933092630843e-03
1.066286820412790006e-04 6.671161213351003427e-01 -8.112538111594567655e-03
1.162175511393130905e-04 6.700352329711680710e-01 -8.117246515568807969e-03
1.258606602713373789e-04 6.731872794043384234e-01 -8.140547996795971866e-03
1.356033657425834995e-04 6.765631191122183363e-01 -8.186120842163316369e-03
1.453812523347068229e-04 6.801061596195695502e-01 -8.230192185872606259e-03
1.551845757189963717e-04 6.838040247852253950e-01 -8.258753332543441322e-03
1.650291094869379028e-04 6.876443139241180669e-01 -8.286247693575570297e-03
1.749486532026146303e-04 6.915745579998314740e-01 -8.349406393518091565e-03
1.847602855850325777e-04 6.956015100456583999e-01 -8.468328723089132634e-03
1.945950372546306577e-04 6.997925131657668496e-01 -8.636267953141691864e-03
2.048579701863780336e-04 7.040049783582039700e-01 -8.861577042143428326e-03
2.154556765923276317e-04 7.079080334497086513e-01 -9.086022775486984546e-03
2.260885374325680608e-04 7.113821231995558492e-01 -9.213246153743222602e-03
2.367333588650425661e-04 7.144579527215390025e-01 -9.217913161902556787e-03
2.476518292156263301e-04 7.171458629203708579e-01 -9.106476671771291873e-03
2.615364090488307073e-04 7.192049097035226879e-01 -9.024023724431142618e-03
2.712787865932525695e-04 7.198151282848664900e-01 -9.281500098292557940e-03
2.787938579995092757e-04 7.189160741943472210e-01 -1.022722142021124069e-02
2.889769185573565669e-04 7.175395711824575917e-01 -1.140001255407714978e-02
2.996503007304484028e-04 7.162576047486773900e-01 -1.246266586323486851e-02
3.099450584302915310e-04 7.151357595948661938e-01 -1.345097512211987194e-02
3.200098855303053929e-04 7.140734953695757614e-01 -1.441664021475881283e-02
3.299539044706975197e-04 7.130409611935009107e-01 -1.540969884958692283e-02
3.398602601785885146e-04 7.119984834640763482e-01 -1.641832736036796109e-02
3.498756317742477513e-04 7.109220773962555695e-01 -1.741929452498796813e-02
3.599999256943531550e-04 7.098155139389848989e-01 -1.837631360283732695e-02
3.703562385119944051e-04 7.087145258627554067e-01 -1.923993639533956579e-02
3.807870328952342779e-04 7.076518590017388810e-01 -1.998790678486807998e-02
3.912607778815190636e-04 7.066331617380025021e-01 -2.060762112738974763e-02
4.017138032061971851e-04 7.056651614023009556e-01 -2.110638564852711230e-02
4.121805211021839195e-04 7.047487688662779082e-01 -2.149853487395938720e-02
4.225660095203111677e-04 7.038865814252612818e-01 -2.179775779691867782e-02
4.328692790592330295e-04 7.030653930982987410e-01 -2.202395192255948361e-02
4.431217160360251110e-04 7.022774621853009602e-01 -2.218979952855092141e-02
4.533588168550299114e-04 7.015201531907677701e-01 -2.230434511371906167e-02
4.636182465463825446e-04 7.007925558963733481e-01 -2.237028151326471426e-02
4.739106740375223243e-04 7.001005791354902863e-01 -2.239248508725153949e-02
4.841843121863261858e-04 6.994466883711730754e-01 -2.237733405510912432e-02
4.944828099359040163e-04 6.988308433552581356e-01 -2.232518708853249711e-02
5.046913755124076643e-04 6.982524846510848038e-01 -2.223284294628846344e-02
5.148337037501891141e-04 6.977056523747315886e-01 -2.209334289415352398e-02
5.249400641701160511e-04 6.971903800530556694e-01 -2.190505143775507702e-02
5.348745281466569038e-04 6.967021180811168168e-01 -2.166824029330721713e-02
5.447303381827640163e-04 6.962321470711871907e-01 -2.137745404320567921e-02
5.545305748573093425e-04 6.957795758343640058e-01 -2.102995493446062694e-02
5.642754616709392580e-04 6.953435364086060222e-01 -2.062165178643115063e-02
5.739529439117641496e-04 6.949202040514470546e-01 -2.015347070140675878e-02
5.836472931860930968e-04 6.945048188488046614e-01 -1.962147203969723600e-02
5.933723213417630912e-04 6.940986039006444841e-01 -1.903210148114801992e-02
6.032031710498002644e-04 6.936964722944716222e-01 -1.839666254193044262e-02
6.131533916839559560e-04 6.933013634852677187e-01 -1.773556600203129649e-02
6.231671338834621427e-04 6.929104457098629322e-01 -1.706573052145134856e-02
6.333283267893866260e-04 6.925311050306907079e-01 -1.640136177254165536e-02
6.435898636255484289e-04 6.921707748473610033e-01 -1.576085017476395664e-02
6.538829618430010236e-04 6.918285487771150821e-01 -1.515379997196436741e-02
6.642178902327208062e-04 6.914983996537001909e-01 -1.458766558505233610e-02
6.746558591291103258e-04 6.911811117087206524e-01 -1.406496950343927820e-02
6.851010890213009904e-04 6.908818992903270617e-01 -1.359204939218592624e-02
6.954851869563205688e-04 6.905887820297845758e-01 -1.316746260278196280e-02
7.059014766566536984e-04 6.902962168178653490e-01 -1.279003206471299517e-02
7.162217825879887284e-04 6.900050238999470009e-01 -1.245744639623270339e-02
7.264451374102893523e-04 6.897094210699381556e-01 -1.216151225106818813e-02
7.366553761234441444e-04 6.894067019198293345e-01 -1.189912855809995874e-02
7.468314289797756307e-04 6.890989258227357972e-01 -1.166833861819552461e-02
7.569559847934722663e-04 6.887868895434779981e-01 -1.146449638292270853e-02
7.670550923067230228e-04 6.884700090179144416e-01 -1.128429013855862702e-02
7.771911144005183483e-04 6.881502450624447098e-01 -1.112702975406794532e-02
7.873043507618063827e-04 6.878305211365325356e-01 -1.099202847662172564e-02
7.974059576351450645e-04 6.875108665767706295e-01 -1.087710487146226375e-02
8.074809623744916894e-04 6.871916135218116839e-01 -1.078095688928313797e-02
8.175604165903659895e-04 6.868727640423736291e-01 -1.070195706857120059e-02
8.276493147464119475e-04 6.865562312860227223e-01 -1.063754334146119022e-02
8.377534244640735903e-04 6.862435275534151113e-01 -1.058506567979792395e-02
8.478919516898724470e-04 6.859364570982585674e-01 -1.054285175052858264e-02
8.580848617065620684e-04 6.856377771214952066e-01 -1.051001541697647347e-02
8.683068817003744989e-04 6.853501569660395143e-01 -1.048567698224284195e-02
8.785316010013713862e-04 6.850745056635952901e-01 -1.046872030497077687e-02
8.887611509066187547e-04 6.848105402557815857e-01 -1.045759109486283159e-02
8.990084340204081235e-04 6.845583952458249577e-01 -1.045146361187422775e-02
9.092474017916167594e-04 6.843180894129470282e-01 -1.045049625340544602e-02
9.194674553835408643e-04 6.840885870554911374e-01 -1.045472939202849415e-02
9.296771509337218567e-04 6.838688066853444436e-01 -1.046392859718083858e-02
9.398887976016550216e-04 6.836582487385769458e-01 -1.047789589856547472e-02
9.501075911114354637e-04 6.834568046273424846e-01 -1.049641372751078557e-02
9.603346489375408270e-04 6.832645476868391965e-01 -1.051926303294920678e-02
9.705600024699122729e-04 6.830814755212402112e-01 -1.054635018591497039e-02
9.807545850110154558e-04 6.829069469037376550e-01 -1.057767737474077721e-02
9.909048647937892303e-04 6.827396036933540691e-01 -1.061331418729298363e-02
1.001010509354330943e-03 6.825779722558220630e-01 -1.065345052144755188e-02
1.011076234219745020e-03 6.824208000448691580e-01 -1.069845232634048307e-02
1.021111309209602695e-03 6.822671205766264180e-01 -1.074882611188538589e-02
1.031123056404818208e-03 6.821165349022560997e-01 -1.080519533229547594e-02
1.041104128624289115e-03 6.819686527216274330e-01 -1.086813051463313314e-02
1.051052900027214018e-03 6.818230186986172781e-01 -1.093825836991351753e-02
1.060972721171529048e-03 6.816793504058986652e-01 -1.101631267582975880e-02
1.070853338268059262e-03 6.815372099206414847e-01 -1.110308014371744201e-02
1.080698671255758822e-03 6.813959345895969077e-01 -1.119945081590145199e-02
1.090499177893342617e-03 6.812549605405870956e-01 -1.130640101662240202e-02
1.100264960694226964e-03 6.811134052241690773e-01 -1.142502199138622013e-02
1.109996918313627427e-03 6.809704538163939835e-01 -1.155640168213182065e-02
1.119711011701002594e-03 6.808253572626218331e-01 -1.170153987547298963e-02
1.129409147342496983e-03 6.806774965016814116e-01 -1.186142266808335594e-02
1.139094104766821521e-03 6.805263910723776677e-01 -1.203725291323449152e-02
1.148770525413956396e-03 6.803716745076268113e-01 -1.223038193135803607e-02
1.158442327886181726e-03 6.802129666328020630e-01 -1.244198739555275532e-02
1.168116786838813148e-03 6.800496299069060946e-01 -1.267295931831750877e-02
1.177795063240815723e-03 6.798811550450839514e-01 -1.292387265274174378e-02
1.187474211209418873e-03 6.797070662986338663e-01 -1.319551220798727623e-02
1.197137560560657815e-03 6.795265787860167439e-01 -1.348941810494302257e-02
1.206798663919395184e-03 6.793383303532033457e-01 -1.380756181206599896e-02
1.216465164771946862e-03 6.791407957106482263e-01 -1.415089828048579981e-02
1.226146871176146420e-03 6.789318270090577423e-01 -1.451946566400153307e-02
1.235867359775764821e-03 6.787093322005823826e-01 -1.491184840960902563e-02
1.245612360764057191e-03 6.784717633005680204e-01 -1.532498355163357424e-02
1.255390049081120786e-03 6.782189799631601623e-01 -1.575746595335651007e-02
1.265224106118267291e-03 6.779547906449090444e-01 -1.620737840607263530e-02
1.275076473006611080e-03 6.776830037499391723e-01 -1.667267639330993409e-02
1.284943820578601575e-03 6.774053814607456925e-01 -1.715298187695607837e-02
1.294864061104033029e-03 6.771244458385952125e-01 -1.764662223437957894e-02
1.304840296425968877e-03 6.768450186045792405e-01 -1.814900443362105209e-02
1.314858932702634656e-03 6.765701296495002515e-01 -1.865511800104035015e-02
1.324942846681823570e-03 6.763005366999986778e-01 -1.915900825362420318e-02
1.335054012629464330e-03 6.760365063030293609e-01 -1.965349573180428383e-02
1.345198717737215287e-03 6.757767430907128947e-01 -2.013528492154763663e-02
1.355387651170763359e-03 6.755203187587953684e-01 -2.059964799706965471e-02
1.365597568505464137e-03 6.752628760444849831e-01 -2.103998732614199840e-02
1.375810623038814648e-03 6.749990673338791547e-01 -2.145184744706959620e-02
1.386032484873354724e-03 6.747263860645460465e-01 -2.183313503015073612e-02
1.396250113324214951e-03 6.744449460384034367e-01 -2.218222104020015073e-02
1.406436882430671777e-03 6.741536602295518099e-01 -2.249900920666554269e-02
1.416597998295895944e-03 6.738509304326942839e-01 -2.278307800074594672e-02
1.426719187626559592e-03 6.735360360630671117e-01 -2.303430357410793036e-02
1.436781672614323001e-03 6.732084338624684250e-01 -2.325409762363976965e-02
1.446790319681500337e-03 6.728666263611180476e-01 -2.344376897237640880e-02
1.456771974125835485e-03 6.725099869004975695e-01 -2.360359310598919916e-02
1.466745282472467710e-03 6.721396621148202355e-01 -2.373282318807783467e-02
1.476693854348007113e-03 6.717574101815251275e-01 -2.383132731336631144e-02
1.486613082267746778e-03 6.713640394329359884e-01 -2.390083377680142507e-02
1.496520857757541092e-03 6.709600546763987428e-01 -2.394368888988417446e-02
1.506431632530556928e-03 6.705466874538322797e-01 -2.396142608104952915e-02
1.516359398244337140e-03 6.701260998702001093e-01 -2.395500531487300411e-02
1.526311774815556147e-03 6.697010525944627757e-01 -2.392534561372236870e-02
1.536283855959302619e-03 6.692746918976727466e-01 -2.387389326175309509e-02
1.546280478420460286e-03 6.688494602277278434e-01 -2.380275192575862300e-02
1.556305408750237231e-03 6.684284677661043172e-01 -2.371346330992448598e-02
1.566350070846961968e-03 6.680144952227732302e-01 -2.360625545703962450e-02
1.576416712839149225e-03 6.676101306611939012e-01 -2.348154373610521900e-02
1.586491489118031003e-03 6.672177874152753763e-01 -2.333995147229021502e-02
1.596569474036863522e-03 6.668382965208148327e-01 -2.318246701966695036e-02
1.606658053677918405e-03 6.664728065119490674e-01 -2.300996752853893407e-02
1.616743030419189216e-03 6.661225524115828023e-01 -2.282283665141944182e-02
1.626830669388946949e-03 6.657882516888172786e-01 -2.262127771994268746e-02
1.636924279181287568e-03 6.654712566548520725e-01 -2.240569488891007779e-02
1.647010437482163093e-03 6.651730618839034603e-01 -2.217617172896042127e-02
1.657085072015967607e-03 6.648942259698294999e-01 -2.193280659639425603e-02
1.667151056047396938e-03 6.646353526851381810e-01 -2.167591742623263887e-02
1.677196914667646466e-03 6.643976102889470603e-01 -2.140539371217769701e-02
1.687210943287660407e-03 6.641817349463827735e-01 -2.112044148463549167e-02
1.697202180770855185e-03 6.639878386889287443e-01 -2.082079380973754848e-02
1.707166772733603212e-03 6.638158520917816219e-01 -2.050677985129396863e-02
1.717108551072612848e-03 6.636652381593644012e-01 -2.017874345357669602e-02
1.727034676836590801e-03 6.635353024589919491e-01 -1.983711062043050019e-02
1.736951798125812435e-03 6.634256085974326034e-01 -1.948260519572006869e-02
1.746863389905636615e-03 6.633353336085719976e-01 -1.911614607730006618e-02
1.756779342752082772e-03 6.632634209506345080e-01 -1.873894864196893120e-02
1.766696051719063385e-03 6.632088364733678132e-01 -1.835235045831532311e-02
1.776611172536789532e-03 6.631705522910283923e-01 -1.795717649354411707e-02
1.786534984573885957e-03 6.631484684724856526e-01 -1.755415636066470428e-02
1.796471305339227865e-03 6.631429248152513889e-01 -1.714476541421141101e-02
1.806422204901211902e-03 6.631537681528193451e-01 -1.673062523835460932e-02
1.816396726790910727e-03 6.631802961830950416e-01 -1.631375583438715582e-02
1.826396446891512390e-03 6.632218492720978187e-01 -1.589669522107323152e-02
1.836424285067646918e-03 6.632782084304881254e-01 -1.548220580183510067e-02
1.846461673629190385e-03 6.633497043407956539e-01 -1.507280324092733804e-02
1.856512270508768212e-03 6.634368395624289372e-01 -1.466995295256386111e-02
1.866577498853108684e-03 6.635401889875756076e-01 -1.427575280132265499e-02
1.876659168312000761e-03 6.636604524678285655e-01 -1.389234007817022852e-02
1.886762113296107900e-03 6.637989018962905385e-01 -1.352276112983713877e-02
1.896871449636794221e-03 6.639566716012427205e-01 -1.317016838811412884e-02
1.906970748236432251e-03 6.641342410495675308e-01 -1.283647200037228882e-02
1.917043811755040142e-03 6.643320270577229847e-01 -1.252252519319861125e-02
1.927080234072585385e-03 6.645506099137165057e-01 -1.222849483496474959e-02
1.937076200415581298e-03 6.647908616582027808e-01 -1.195436992458845382e-02
1.947027515731998169e-03 6.650535847059267924e-01 -1.170009992460964432e-02
1.956934040733277445e-03 6.653395686817230592e-01 -1.146508976574996987e-02
1.966805580344597754e-03 6.656493753303963645e-01 -1.124855487179413603e-02
1.976650980569785460e-03 6.659831388833034049e-01 -1.104981358845351716e-02
1.986478920142753946e-03 6.663409110730905693e-01 -1.086822048383483987e-02
1.996293640696973019e-03 6.667224842022645426e-01 -1.070334702780001944e-02
2.006091000363426514e-03 6.671281476237822528e-01 -1.055478331786675189e-02
2.015901566688846954e-03 6.675577711763744926e-01 -1.042158805779081973e-02
2.025736094064027170e-03 6.680090235221015638e-01 -1.030277293513137682e-02
2.035591977737426402e-03 6.684790334644020726e-01 -1.019742802269886332e-02
2.045457847241432051e-03 6.689659180313893838e-01 -1.010509775201328536e-02
2.055348714611739819e-03 6.694679534122529585e-01 -1.002507268306711795e-02
2.065273459820332700e-03 6.699816193437305722e-01 -9.955982838647004646e-03
2.075220621731675274e-03 6.705037188382838576e-01 -9.896348622759308655e-03
2.085206526040812077e-03 6.710309552581102954e-01 -9.845156791793194251e-03
2.095220393840069566e-03 6.715591803613538691e-01 -9.800433810359911874e-03
2.105254067669189242e-03 6.720857104738223731e-01 -9.761452804504251735e-03
